"","Economic","Environment","wantPossible","unityDifferences","lawsPeople","ownAll","pCongress","pBusiness","tCongress","tBusiness","Change","LGBT","mLeft","mRight"
"273",8.94503147482013,8.94503147482014,93,15,100,7,80.7432432432432,67.8341427364865,18.9189189189189,71.2125211148649,53.2691659172662,2,2,8
"274",NA,NA,100,0,0,100,42.0253537735849,17.3987814465409,27.2454795597484,NA,47.945623096844,5,2,2
"275",77.8581452860299,15.9900869754152,58,84,89,11,73.7735946973165,22.3970068825616,NA,NA,78.0214251549671,4,7,8
"277",0,100,100,100,0,100,NA,NA,NA,NA,7.4768541457634,3,3,7
"278",3.31121021700079,8.22862086523113,100,96,0,48,NA,NA,NA,NA,48.4914246937298,5,3,7
"279",91.5050524059701,7.90903670698808,100,0,0,100,NA,NA,NA,NA,93.261371689603,5,7,7
"281",3.27262457928743,5.54535185201471,99,82,NA,63,73.105069362756,53.5343719251228,48.7363844206839,51.1353810628255,51.5269454468337,4,2,5
"282",8.4118316760489,80.17250656139,92,95,100,0,78.3506529671805,56.6390769822257,36.6333552769252,32.8434348106384,51.4111877738129,5,3,4
"283",43.7385402052032,0.235327998911777,100,100,100,0,79.4193499016039,61.2409100388036,51.0496601913915,84.8823171673399,9.77440130694505,3,7,8
"284",8.73087962465256,8.64047854255331,99,7,100,2,14.1034802304039,57.8647673884525,77.5754494003103,27.6658625542363,49.2509414501338,1,4,7
"285",97.1402877697842,2.14028776978417,89,90,97,10,30.5743243243243,61.0773859797297,61.6554054054054,68.3408994932432,3.47824865107913,5,5,5
"286",51.4827312578485,48.5172687421515,100,97,0,100,NA,NA,NA,NA,51.9970923439213,4,4,4
"287",25.4931991906475,25.4931991906475,87,72,93,17,50.6756756756757,39.793602195946,27.7027027027027,74.7598184121622,32.6282879946043,5,5,6
"288",79.7836106115108,10.4086106115108,76,84,98,3,74.6621621621622,65.6381967905405,23.4797297297297,69.8611697635135,50.7691659172662,4,5,6
"289",96.2264150943396,3.77358490566038,100,100,100,100,59.3209512578616,21.4868317610063,54.2895047169811,31.2352594339623,46.9026224423006,2,1,5
"290",6.79180757018337,7.54938332775913,96,100,100,100,NA,NA,NA,NA,87.9402073604281,4,1,7
"291",8.3312724820144,50.2062724820144,75,79,87,68,73.9864864864865,73.7463048986486,37.5,51.4490076013513,48.681710881295,4,1,1
"292",4.07317895683452,87.1981789568345,17,94,10,100,42.2297297297297,50.09765625,28.5472972972973,47.2260346283784,13.7581497302158,5,2,4
"293",6.29440197841726,6.91940197841727,99,100,100,40,38.8513513513513,72.0571157094595,41.3851351351351,67.1584670608108,12.4519446942446,5,1,3
"294",91.4732395351689,5.60731339620651,100,100,0,0,NA,95.1161263864252,NA,NA,51.3039685502837,3,1,1
"295",21.7775398605944,18.809365501383,100,100,0,0,82.464238847672,81.0673595221403,16.8461182887651,41.4835222122069,50.8730024782239,5,2,3
"296",29.9654876904544,32.1324457871156,66,48,97,32,81.7345800279062,49.8642776585832,22.1428303778926,69.7282030612608,45.1416910078825,3,3,4
"297",10.0241681654676,10.0241681654676,76,22,70,12,58.6148648648649,60.7395481418919,34.6283783783784,40.6381967905405,45.3487522482014,2,5,8
"298",72.6217691839615,10.7313842193788,50,47,47,83,54.3932500815276,66.9899065579742,64.8663947395906,52.8004847631792,50.3857983958764,4,5,7
"299",0,100,0,100,100,0,10.7594600340136,84.8028273809524,8.37850765306123,54.530718537415,52.7210884353741,3,1,7
"300",50.6835144164717,1.61124879147174,68,92,0,33,43.4925455035585,58.4031191739169,36.1017429467404,67.4252249977805,51.0606163554949,5,4,7
"301",91.8238993710692,8.17610062893082,100,100,100,100,NA,46.0151336477987,NA,NA,51.2578616352201,5,1,1
"302",0.69510109101979,1.39821842704442,66,94,0,48,56.5266163845682,38.9430743985023,60.9289091249939,45.0573750073831,50.7587566594808,4,4,7
"303",50.4145393124648,1.6691110543363,99,7,99,100,82.0847964704946,49.7332146901796,14.9975603680506,42.1444698679774,54.6129125867032,5,1,7
"304",3.67270435655094,93.4454316292782,100,0,0,0,24.6818773674242,21.7166785037879,90.2121803977273,89.1409209280303,95.4541325504673,3,2,3
"305",86.8946717625899,6.89467176258993,78,95,0,96,58.1081081081081,30.3341427364865,43.2432432432432,44.6922508445946,50.7534285071943,3,4,7
"306",5.99539118705036,85.9953911870504,75,74,73,30,NA,NA,NA,NA,50.1149392985612,3,7,7
"307",3.61662876756885,96.3833712324312,100,100,100,100,NA,NA,16.815941243232,87.069128736665,55.1782381926254,3,2,4
"308",78.5758783502005,12.2879995623217,94,100,100,0,79.4440876353871,80.7498902985544,81.8706396854285,61.5204464305531,52.6081344167936,3,8,8
"309",18.8921188535558,65.3567614649727,73,76,78,34,31.8171963547215,38.0040688948198,25.1252810160319,64.6454811096191,45.6475107301876,5,5,7
"310",3.58431707729976,6.6146201076028,92,100,98,39,35.2879379734849,NA,NA,NA,7.40427335075787,4,7,7
"311",1.44786071679127,96.2395444749095,7,5,98,96,NA,NA,NA,66.9316267941198,2.17978882148363,5,2,2
"312",36.863196942446,23.113196942446,62,61,53,27,61.8243243243243,44.6922508445946,48.9864864864865,36.2463048986487,42.5542378597122,4,7,7
"313",2.93997382835954,0.347386357351248,3,3,99,0,NA,NA,NA,NA,44.5923425622989,5,7,7
"314",17.2661577151579,41.6307317312927,26,100,86,38,69.0878332923855,63.4374939750987,36.3175664007273,75.2618170803362,59.0355212201747,4,2,4
"315",1.61906997076899,2.24408904425532,100,0,0,0,47.4417258298196,67.4708603125014,8.5559979996848,49.0513050245428,96.8193645271466,3,3,4
"316",11.3487831557631,6.80688899442315,95,100,100,100,68.1911266211307,25.8772127556078,33.6222995411266,46.6942093589089,9.79232288040847,1,3,4
"317",18.8675470565178,67.9856252641856,9,59,14,6,78.4841392613665,75.6873637815065,25.2129301240173,72.9786462421659,48.3518951388033,1,5,7
"318",14.2400449368832,22.1253495963814,73,27,33,60,NA,NA,NA,NA,55.0051492104159,5,5,5
"319",94.1383767985612,2.88837679856115,100,100,100,0,88.0482868975904,67.6698983433735,18.4699736445783,56.2241152108434,50,6,1,3
"320",4.63015596842632,94.7816711199415,96,100,100,0,56.6909356550737,43.8121448863636,80.8070934180057,16.5394205035585,5.2995388402744,5,5,7
"321",88.8170969219926,8.49273886619955,100,100,100,0,91.9991217324982,88.5336964532888,0,56.954753815456,92.6030459480336,1,3,4
"322",82.7702993002371,8.04891328566116,100,100,5,9,NA,19.9538772098644,32.7084911779155,14.6169081829527,52.5556335867296,4,3,4
"324",28.8056429856115,25.0556429856115,76,78,83,19,22.1283783783784,54.8273859797297,21.7905405405405,91.6517103040541,36.9427270683453,4,4,4
"325",82.3422951738367,11.1960526275239,70,49,79,46,40.8193443760727,65.107553655451,50.0279773365368,43.9150463451039,82.3093059966616,5,2,3
"326",1.87924238308628,90.6388564589922,0,100,0,100,91.5236605778589,77.3732611202276,8.34778622660842,87.9594918375051,54.1257309265722,3,5,7
"327",83.6477134853585,8.09692420022206,50,100,100,100,64.5939810427757,87.0526780738721,2.04808386170625,34.4333325629233,5.31398191910185,4,4,5
"328",82.3581538009937,3.94683514121126,76,85,75,25,75.2164724203948,63.8706256766934,44.1752883205005,64.6754021335096,17.70960918561,3,1,1
"329",12.5645752092242,64.6151445315984,66,86,94,83,59.0958211157057,24.0004605717129,78.0905710326301,29.0575053956774,56.1117565620128,3,7,7
"330",7.78046312949642,9.0304631294964,76,100,98,29,71.4527027027027,57.5300886824324,22.6351351351351,25.2665751689189,9.52703462230217,4,1,3
"331",12.5114838946764,80.3145141977067,6,100,7,95,38.6970288825758,30.0500118371212,7.06824100378788,44.6333451704546,4.85081001457551,4,4,4
"332",81.1800410750092,13.1585363613834,64,25,81,16,84.6523627193422,45.0573570311477,38.428317193242,52.3945090304903,46.423765520232,4,1,5
"333",9.70089744701408,8.56453381065045,91,95,9,97,45.8939985795454,NA,NA,48.4212239583333,13.1700529962385,4,1,5
"334",87.6051034172662,5.10510341726618,99,100,99,0,7.77027027027027,85.2327913851351,6.08108108108108,91.3138724662162,49.8732576438849,1,7,8
"335",92.9738084532374,2.97380845323741,100,0,100,0,58.6148648648649,29.320629222973,40.5405405405405,79.4895481418919,99.53125,3,1,1
"336",3.63373404051787,86.3398546884795,100,0,0,100,NA,57.8098405765582,94.9170052250729,36.8624542332903,44.7667345246061,5,1,3
"337",7.85286080029225,8.39669348483769,0,100,100,0,78.2884886096566,83.9965039485272,10.075791058992,18.5398750415736,48.4638982558986,4,8,8
"338",30.0167118257531,30.2830470530259,8,50,78,25,84.7412138274222,73.7839843287612,38.2990085717404,67.9579012321703,26.2817396105091,3,4,4
"339",87.3023221725361,4.72656459677852,91,100,100,100,86.6136955492424,NA,NA,70.3909209280303,52.4444050465136,3,4,4
"340",63.4349151796454,16.5624768212902,51,87,10,84,NA,NA,18.9859366115136,84.0077013909062,30.9721783290061,4,2,2
"341",18.7989565622892,8.79895656228923,100,0,100,1,73.3108082333127,23.9231393143937,8.44594336844779,73.5853014765559,96.09375,2,5,5
"342",17.3010855054134,65.4023778862171,89,85,99,0,NA,61.4814046063001,NA,74.3204732484455,73.5767008623869,3,4,7
"343",6.81369148633082,13.6318733045126,100,100,100,0,82.6364228219697,NA,NA,NA,53.6931818181818,3,7,8
"344",12.8191077875193,12.8191077875193,10,100,100,100,16.8962813620072,95.2788978494624,16.8962813620072,23.5943100358423,52.3005660087878,3,5,5
"345",11.534058480881,33.457834732,69,74,66,2,40.3940954199933,75.6421431025848,46.3947641865186,63.3135069957978,53.5013133522828,3,1,5
"346",11.8600090939629,75.8199403683704,100,100,100,100,16.5861884222304,45.083623991305,80.6720037907275,13.6948054853946,100,4,1,5
"347",89.2095324637002,6.40633760024453,100,100,0,0,8.92625195639474,20.2357700892857,18.4500592095511,14.8786306381226,51.9999371542213,4,1,4
"348",5.16861291240446,5.16861291240445,9,5,96,95,40.7094607482085,75.7875919342041,43.2432445319923,60.9227270693392,7.32689342910437,4,2,7
"349",64.1587812571051,13.9572662525004,100,0,97,0,NA,NA,NA,NA,44.8178178786958,1,1,2
"350",6.833970323741,7.45897032374101,99,100,0,0,70.2702702702703,48.070629222973,11.8243243243243,76.7868454391892,91.0805418165467,1,5,7
"351",6.65411420863309,7.2791142086331,100,1,100,100,10.3859485035211,18.3745048415493,15.491582306338,14.1491527288732,74.0953799460432,3,4,4
"352",4.27046906403947,3.81839122258252,76,20,17,24,76.8521151965178,35.079969333697,15.5501329446141,68.8955125929434,50.6666805692639,4,5,7
"353",30.3006969424461,29.675696942446,26,52,52,31,74.3243243243243,53.3071157094595,39.3581081081081,59.5571157094595,50.0160184352518,5,4,5
"354",86.6382676490512,5.16533087147114,100,100,100,0,60.9289039889266,41.8779310893855,63.1300529271731,57.0413658857276,11.2580368089249,4,1,7
"355",7.80695805307469,10.4584732045898,69,0,3,67,18.0530894886364,37.057587594697,13.6970288825758,59.027284564394,9.80892347648718,4,5,5
"356",96.2786645683453,0.0286645683453223,100,96,100,0,65.0337837837838,92.6652238175676,27.3648648648649,86.4152238175676,1.12100944244605,5,4,5
"357",3.5610822654549,6.58857629140778,100,100,100,0,5.24622310291637,92.7334872159091,9.66131903908469,86.8613821087462,50.4223823693224,5,2,4
"359",34.4988440790411,27.3383500164055,74,77,90,51,81.2972479396396,55.6105348798964,3.14910809199015,59.5611466301812,41.0395969961276,3,3,5
"360",4.72076678709747,66.432627212642,61,100,52,95,67.9406917456425,52.6191075642904,39.2462557012385,74.3539001002456,8.62459211100929,2,3,8
"361",7.35245456912632,81.9161739035947,100,100,0,97,30.1128804862829,69.9425248393053,31.3357318767447,86.0842520473648,49.6406634782633,5,2,2
"362",12.9665198186694,83.2595764223034,100,100,100,0,NA,NA,NA,78.9136482007576,50.498284899685,3,3,3
"363",6.12353866906475,9.24853866906475,50,95,91,3,81.0810810810811,43.5098184121622,21.7905405405405,63.6111697635135,53.2983925359712,6,1,2
"364",43.6542097547959,6.75886100068565,52,31,94,86,38.515759721587,70.5230061011978,24.2300564729715,65.6405521344535,52.7726565280448,4,1,4
"365",3.85022695580408,8.8816734966846,26,92,14,79,70.0127751572327,NA,NA,NA,12.0735151825607,5,1,1
"366",10.6221897482014,1.87218974820144,86,93,98,93,68.4121621621622,24.5908994932432,16.0472972972973,17.4963048986487,82.6733925359712,5,7,7
"367",92.2615791217978,7.15250999116037,100,0,100,0,24.1930210229122,72.2105228539669,60.127963441791,72.5887818769975,NA,4,1,7
"368",30.6117233380255,32.4120359114222,67,50,48,22,68.3715796168846,60.8797278585313,22.1428448640847,65.7554083232638,77.0491065331829,2,1,1
"369",92.3488084532374,3.59880845323741,100,100,14,87,42.2297297297297,67.1584670608108,33.6148648648649,66.4827913851351,3.16574865107914,3,6,6
"370",20.4381336263081,8.31692150509601,96,3,0,0,NA,NA,NA,NA,52.2274373579206,5,1,6
"371",69.7132616487455,30.2867383512545,100,NA,0,0,67.4339157706093,66.6050627240143,43.4195788530466,61.5871415770609,NA,5,3,7
"372",7.44150101004554,1.31905203045368,100,99,100,0,81.8478954081633,42.9660926870748,36.609800170068,78.6803784013605,8.12215807649378,3,1,1
"373",8.90151515151515,91.0984848484848,93,NA,100,100,25.439453125,47.6636482007576,24.4924834280303,80.618193655303,92.9924242424242,4,5,7
"374",33.992243705036,34.617243705036,99,3,97,3,37.3310810810811,66.4827913851351,80.0675675675676,30.1652238175676,53.1612522482014,5,3,8
"375",11.4479202099908,3.61964123493753,100,100,100,100,92.9283055392179,48.8626537900982,0,45.7060900601474,47.9230022098376,2,7,7
"376",8.27926044158723,6.04546152375659,25,78,100,75,86.7359573500975,35.2901313035596,31.9012077462166,48.7540208986577,52.409729765821,5,5,5
"377",12.2385145091324,75.4300237559586,95,100,0,100,61.0896598725092,36.2918603987921,38.0157868067424,55.7976018814813,46.76497178112,5,5,7
"378",25.2166871488918,30.1757400524439,97,90,51,95,85.1569682933868,81.9326522812141,15.1091902464354,49.8472772231836,43.1416161741856,5,4,8
"379",7.23190197841727,5.98190197841727,76,98,98,98,69.2567567567568,81.6854940878378,8.27702702702703,10.570629222973,50.853473471223,5,4,5
"380",1.16971330841938,96.5311625219552,100,0,0,0,23.9834298175936,7.21762187371211,44.7063282446653,38.54292520073,48.8578067151609,5,7,7
"381",66.9166808313785,12.8989054320342,92,50,55,37,5.87054661342076,0.710172312600272,87.9054035459246,16.3358637264797,49.4683916517714,1,1,7
"382",89.6316290892395,5.63529624126454,100,100,100,96,6.87060192140276,81.9853506521521,15.1712095181599,49.6720094606359,97.9421653145969,2,4,4
"383",40.8897257194245,9.01472571942446,66,98,53,74,19.0878378378378,62.59765625,20.777027027027,83.5436021959459,29.6012252697842,4,4,4
"384",21.1960409699584,14.3210409699584,92,68,99,8,32.7702715590193,87.9497540963663,10.641893180641,85.5848892315014,87.630400623349,5,4,7
"385",41.1289750416422,13.167362008358,100,99,91,44,84.2854882987548,79.2973885666007,8.46829377277525,19.1327699067547,50.3365973040783,3,1,7
"386",62.7420483507997,2.92276571883521,14,93,0,100,58.9231987379511,79.988702751587,24.4653604937009,90.1090720138057,6.78655677487378,5,5,8
"387",29.3280163045191,28.6047086587455,46,100,51,49,70.52302058739,57.6839362518697,47.7381814884234,61.1197447474999,8.3846546073203,5,7,7
"388",7.59784597132461,80.2722732356241,84,93,100,0,74.7408571582653,78.4968220583817,9.01258593282538,15.4614884836532,63.5376744314153,3,5,5
"390",4.40366456834533,91.9036645683453,99,96,22,97,80.0675675675676,58.374683277027,69.2567567567568,51.9557643581081,11.203068794964,5,1,4
"391",100,0,100,0,100,0,7.87693216830869,95.9124565124512,8.59927165357372,11.7616858663438,96.3085627254052,5,1,7
"392",13.7171200539568,14.9671200539568,80,80,99,2,83.1081081081081,67.6652238175676,30.5743243243243,71.0436021959459,48.2881351169065,5,3,8
"393",12.9223808453237,11.9848808453237,24,88,13,86,49.4047619047619,74.6186755952381,49.9007936507937,76.007564484127,51.1399786420863,4,1,7
"394",7.01382643884891,7.63882643884892,4,98,98,1,74.1554054054054,73.7463048986486,17.9054054054054,42.1584670608108,37.8779788669065,3,3,7
"395",77.4245995502995,8.80380914116309,35,77,95,62,67.5602442101587,63.1385284134104,55.6418986260136,54.2900628681424,49.5197551873484,1,1,7
"396",70.5068552399592,18.6129158460198,89,93,84,79,NA,NA,76.9546046401515,NA,84.3076321189825,3,5,5
"397",17.0518867924528,60.4481132075472,100,0,100,100,83.5347877358491,90.9836871069182,8.69202044025157,44.4428066037736,69.7053487577905,5,7,7
"398",12.3308228417266,78.5808228417266,81,82,66,81,58.277027027027,68.3408994932432,25.8445945945946,49.0841427364865,56.4930867805756,3,1,5
"401",9.48010341726618,83.2301034172662,81,34,18,18,84.2905405405405,86.4152238175676,28.7162162162162,42.1584670608108,51.2525292266187,3,1,3
"402",25.8529696348786,27.1108312700987,100,0,0,0,77.5599449685535,85.9522405660377,22.2140330188679,40.3547562893082,42.2122499217394,2,1,7
"403",73.6270939398068,16.0513363640493,85,82,9,18,31.689453125,83.0803148674242,39.9280894886364,52.2091027462121,24.2350822917828,3,1,7
"404",2.80963870203761,8.29444510961928,97,99,96,7,42.9170203931404,NA,55.7779427730676,77.884460218025,12.128826490432,1,5,6
"405",8.31051711239397,89.0737014983516,99,100,0,100,92.6394819287458,46.927811982129,64.0611689780744,87.4608348381854,100,3,1,5
"406",79.3687134824087,13.9019485736061,98,100,0,100,91.1378474175176,NA,14.1034766088558,NA,53.2083529460279,3,4,7
"407",1.89502753307894,2.21285539359326,100,100,100,0,95.4238878356086,35.3062868118286,87.2707777553134,60.7362535264757,97.3465014353455,2,7,7
"408",2.57455558227978,6.32457465576611,99,97,100,0,87.1802108492117,55.8733625386015,44.0306970727902,61.160457111997,87.5174310739092,3,4,7
"409",85.1794239516434,7.52882212342912,100,0,0,100,NA,23.3621981810513,71.3328231635577,NA,51.5872801762891,5,1,7
"410",14.7651946623563,69.9503722534682,92,5,3,100,65.1041799121433,61.3715330759684,47.1412155363295,46.0011561711629,21.7874486728665,3,5,7
"411",4.39134579811606,1.8756225276758,100,100,100,7,84.4781839622642,81.5497248427673,48.3146619496855,81.8641902515723,50.089252682205,6,1,1
"412",67.9641861973514,13.767110565468,76,86,17,15,72.8819449742635,53.0381997426351,20.2893601523505,60.8159780502319,77.1502072941617,2,4,5
"413",50.7482638662372,1.75807118667386,31,83,26,64,79.6980351974689,51.5692020862705,30.2488116424373,49.978009928018,28.2363709560621,5,3,3
"414",80.6351653861737,5.73627220324581,98,35,46,3,82.8237128980232,73.3453085928252,22.4908453045469,43.4625712308017,36.347049968782,5,4,5
"415",89.1383767985612,7.88837679856115,84,89,97,100,NA,NA,NA,NA,97.65625,3,3,3
"416",92.974747033428,2.97474703342795,2,98,95,95,25.6388454664708,34.7902509179188,22.9131214460279,30.7016648872544,48.3560033839383,5,1,3
"417",7.95851965629865,8.7160954138744,90,100,100,0,89.2652107007576,54.6712239583333,27.9015743371212,59.7848603219697,50.1357938287357,1,8,8
"418",99.6212121212121,0.378787878787879,85,89,3,97,0,3.66112391153971,7.44702599265359,99.4944601347952,50,1,2,2
"419",80.3344289347422,6.90241733043314,96,NA,100,0,9.94653134118943,81.6070443107968,27.7871779033116,43.3091663178943,82.9260412394572,3,4,8
"420",0.680642985611524,3.1806429856115,100,100,0,0,86.4864864864865,68.6787373310811,14.0202702702703,59.2192778716216,84.9182216726619,5,4,5
"421",13.2575757575758,86.7424242424242,5,9,100,10,NA,NA,NA,NA,6.57852402730393,4,8,8
"422",6.77832857310342,4.27832857310343,100,94,97,5,48.4797310184788,30.3484027450149,9.62837966712745,49.6051595017717,52.8147531413345,3,5,7
"423",88.3245278776978,5.82452787769784,17,6,88,95,54.222972972973,86.0773859797297,42.5675675675676,64.2868454391892,91.7055418165467,5,4,4
"424",2.5,97.5,100,100,98,100,NA,45.7057643581081,19.0878378378378,57.0233319256757,48.777259442446,3,3,6
"425",92.5758767985612,4.45087679856115,77,25,49,86,39.1240234375,76.4736328125,30.1240234375,78.2236328125,90.540973471223,4,2,4
"427",90.7497788161683,3.04143912500615,42,38,35,35,65.435359220077,47.7572579497083,49.1204888336262,44.2832020782229,50,5,1,7
"428",6.69751060131221,87.0005409043425,46,100,0,100,71.8409682765152,NA,74.6818773674242,68.4969815340909,4.02609863452621,3,1,5
"429",30.5749775179856,31.1999775179856,94,47,100,5,53.0405405405405,57.1922508445946,7.60135135135135,20.5368454391892,93.0272032374101,5,4,7
"430",15.0956638022563,15.0603020445906,98,100,78,29,75.9547333297327,74.823198630637,59.2644941363463,27.4398870892786,21.0852847880104,4,3,4
"431",79.0357435355225,9.2238324823948,93,88,83,85,15.5558811293708,83.4515862994724,10.3754904535082,67.5403886371189,48.4891522979063,2,5,7
"432",6.00062486654839,5.23887606135782,100,NA,39,NA,74.9682021863533,41.7243726325758,52.677041834051,51.8622340578021,32.4089049722787,3,1,1
"433",95.9574484825134,4.04255151748657,100,0,100,0,43.0111658005487,70.9026631854829,10.7790640422276,31.8911563782465,51.4592969417572,2,3,4
"434",85.9744514641851,6.72916844531717,100,0,0,0,70.3272405660377,22.1157625786163,12.780070754717,80.6063286163522,49.9330160220837,2,4,5
"435",72.2862000034801,16.9824196011719,87,NA,87,92,24.9768851292876,0,2.10943418515009,68.5362439426507,51.1466199541349,3,4,7
"436",6.26857255037601,2.96801941470188,100,1,0,100,90.1762377991165,94.3855981075058,NA,74.3083994390465,3.6936329244782,4,7,7
"437",6.16793439205755,4.72127322756857,100,0,0,100,NA,69.2571772804743,NA,75.9479631351519,11.1747555365307,3,1,7
"438",6.08045302375303,4.58107063584128,0,0,100,0,71.803273215666,44.9596484875566,38.2659506988904,53.037981217402,14.3176107268551,3,5,7
"439",96.1932329136691,1.19323291366907,100,99,100,100,46.4527027027027,NA,NA,70.0300886824324,49.3471785071943,3,1,1
"440",5.6154451438849,42.4904451438849,76,79,32,32,68.2432432432432,71.8881967905405,41.722972972973,67.1584670608108,49.6304518884892,3,4,7
"441",7.24883456718344,88.9848245844587,77,NA,87,14,75.586302069169,68.5338575628739,43.0365526223485,56.2372919879382,8.70941410156555,2,2,2
"442",8.66906474820143,81.1690647482014,20,86,9,94,42.9054079829036,56.1824399071771,42.5675701450657,47.3986458134007,12.9957284172662,4,4,7
"443",7.82276709554364,17.0859006615408,100,0,100,100,68.2660534202356,NA,NA,62.666525424817,14.6991460827667,3,2,2
"444",89.896618236195,10.103381763805,100,0,100,0,NA,NA,49.9742450136127,NA,NA,3,7,7
"445",4.39960685023536,89.3800756002354,97,98,100,8,75.3373362805582,NA,NA,NA,49.8119159252,4,5,7
"446",30.1708633093525,30.1708633093525,51,51,26,32,50.8445971720927,87.2635106782655,68.2432458207414,79.1554025701574,12.5393435251798,4,4,7
"447",NA,NA,88,100,90,16,81.8965517241379,30.2827586206896,77.6198793103448,47.0551724137931,NA,3,5,5
"448",7.84435339065752,89.5867961285837,97,100,5,7,NA,92.9914358890418,NA,92.3601439504912,4.04184724996699,1,5,5
"449",14.3991265014224,16.2930658953619,0,100,100,100,NA,59.7848603219697,NA,52.587890625,46.3688312130709,3,4,4
"450",65.9594199640288,15.9594199640288,71,92,93,10,71.9594594594595,49.5908994932432,21.4527027027027,47.901710304054,52.2777090827338,4,4,7
"451",46.8615085958577,24.9865085958577,79,14,100,66,73.3108120995599,61.2605545971845,24.8310823698302,59.4024464890764,35.1101626938196,5,4,5
"452",1.97785521582733,2.60285521582734,16,76,NA,84,78.5472972972973,51.2800886824324,40.0337837837838,58.2057643581081,NA,3,1,7
"453",96.0901390422474,3.90986095775257,100,0,100,0,4.22733191287879,99.1787997159091,6.15698496500651,97.331310041023,97.9829930006751,2,3,7
"454",13.713689336052,4.26454722236146,56,61,59,59,61.8331450458598,83.7834851697676,69.2961141036567,74.7557072579392,46.2419766516428,2,3,3
"455",77.8668699782926,15.6607344578404,67,98,100,100,NA,NA,NA,NA,20.1205848739148,5,1,1
"456",30.7596969302531,30.9391687791393,71,81,78,32,81.8184937102885,59.3824483171294,23.7985345381725,74.9136441870581,58.9091422081295,4,4,7
"457",4.12186379928315,95.8781362007169,100,100,100,0,67.7923387096774,21.4437724014337,1.84251792114695,46.1749551971326,98.4767025089606,1,1,2
"458",12.3932384892666,2.16596576199384,97,0,100,0,48.3561197916667,70.3909209280303,NA,77.9666785037879,12.5380904012189,4,1,7
"459",93.7128973505222,3.77579043228322,96,100,0,100,64.0379323899371,20.5434355345912,NA,NA,9.53564771336691,5,1,4
"460",7.36927578923817,84.6179580838113,0,100,28,72,48.974871635437,84.0938670294625,46.5939147131784,68.3531744139535,11.0757117670946,2,7,7
"461",80.1023503862505,5.04062116702581,87,0,87,1,31.7910816934374,65.1167074839274,40.3096079826355,70.6722577412923,89.5393692829406,4,1,1
"462",37.7360616999564,16.4860616999564,40,66,72,42,69.5945958833437,81.5308351774473,21.9594607482085,28.152456799069,52.6584990247548,4,5,7
"463",85.8717401079137,8.99674010791367,19,98,10,73,43.4121621621622,83.5436021959459,30.2364864864865,79.6584670608108,50.8388601618705,1,4,7
"464",72.9117376242325,15.3359800484749,100,0,100,100,NA,NA,NA,NA,48.7253249893806,4,1,1
"465",41.4999158518775,16.5438257421886,68,77,73,52,18.7040618487767,57.3306322097778,23.1313126427787,70.6132922853742,37.6442776398216,5,1,4
"466",9.96183992121792,9.39365810303608,91,84,99,4,70.7046046401515,62.057587594697,41.7273319128788,32.5121330492424,50.4408267165455,4,5,7
"467",93.1918839928058,1.31688399280575,94,13,83,91,NA,NA,NA,NA,2.58346447841727,3,2,3
"468",100,0,0,NA,100,100,NA,37.223611904096,NA,24.04119153566,90.8827468432337,4,7,7
"469",50.625,49.375,93,78,91,0,63.0482868975904,20.0795368975904,38.0482868975904,59.2361634036145,38.8997864208633,5,4,7
"470",79.4265146564237,12.9880256961576,71,60,23,23,19.5804720833188,60.5551061176118,19.6994134357997,57.1059136163621,47.5410417601359,4,1,2
"471",23.4358634378672,18.7375496764578,100,100,91,0,45.447323502813,64.3333465239124,24.3218236683386,18.2384206823133,99.8117446985936,5,6,6
"472",4.85601102861057,44.8710876673165,100,44,94,9,56.1924240785365,21.2506716192961,28.8018941873041,64.5742526575756,51.3555551490312,5,2,2
"473",11.7356197845641,45.6786680927314,65,80,56,36,35.9639445437661,67.3806504358219,33.1582733347446,12.2180926648876,19.8453257402348,5,5,8
"474",32.3961431619708,13.7831586703259,100,75,NA,11,64.96885232009,58.4979211767757,27.867607594189,67.4223593552181,49.4488860415373,4,3,5
"476",4.40141636690648,3.77641636690648,49,94,73,0,72.8040540540541,58.543602195946,10.8108108108108,41.820629222973,49.5607576438849,5,1,2
"477",8.1048284482117,81.4457015282856,86,46,100,36,30.7243138856147,86.2676712814231,20.696879582335,77.3408242874349,50.7526012728209,5,2,2
"478",14.4220459739579,76.7319847186115,100,100,100,100,82.0732623715944,77.6940563057042,NA,85.6521304649643,50.8377191724194,2,5,7
"479",84.2535976711795,7.37859767117946,79,80,78,21,41.0472985860464,50.7875816242115,53.2094607482085,74.4362302728601,8.49145354126856,4,5,5
"480",1.93064298561152,1.93064298561151,0,0,0,100,43.75,60.570629222973,29.222972972973,70.5368454391892,2.85324865107914,4,5,5
"481",47.2641268285072,5.67282779564406,78,25,77,82,67.087200019933,NA,NA,NA,29.3225143135633,5,5,5
"482",81.8548638802722,7.85226849896889,100,100,100,0,64.7728948882132,63.6068517511541,63.3161660396692,50.0369736642549,51.4155026260121,4,4,4
"483",12.7266626491253,30.9045389771023,75,79,84,25,NA,NA,NA,NA,25.3537273504945,3,7,7
"484",28.9090602517986,28.9090602517986,28,10,91,71,64.1891891891892,22.2260346283784,41.0472972972973,34.7260346283784,41.1626011690648,1,3,4
